Participant ID,Nouns/Predicates,TrialNEW,List,Nr,Condition,PredType,AnswerType,Word1,Word2,Rating
7,Predicates,183,4,3,2,V,DiffPred,citeert,brabbelt,69
7,Predicates,184,2,6,3,V,DiffSubj,zingt,zingt,300
7,Predicates,185,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,195
7,Predicates,186,2,1,3,V,DiffSubj,helpt,helpt,300
7,Predicates,187,4,1,4,V,DiffPred,valt aan,danst,87
7,Predicates,188,3,7,4,V,DiffPred,schrijft,vermoordt,-300
7,Predicates,189,4,6,1,A,DiffSubj,geweldige,geweldige,300
7,Predicates,190,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
7,Predicates,191,2,3,2,V,DiffPred,geeft,besproeit,-300
7,Predicates,192,1,1,1,A,DiffSubj,blauwe,blauwe,300
8,Nouns,1,2,3,4,A,DiffSubj,smid,piraat,-288
8,Nouns,2,3,8,3,A,DiffPred,minister,minister,300
8,Nouns,3,4,6,3,A,DiffSubj,jager,kapper,-300
8,Nouns,4,3,6,3,A,DiffPred,bezoeker,bezoeker,300
8,Nouns,5,3,2,1,A,DiffPred,zanger,zanger,300
8,Nouns,6,2,1,1,A,DiffPred,jongen,jongen,300
8,Nouns,7,1,1,2,A,DiffPred,moeder,moeder,300
8,Nouns,8,2,3,1,A,DiffSubj,hertog,koning,192
8,Nouns,9,2,3,4,A,DiffPred,smid,smid,300
8,Nouns,10,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-300
8,Nouns,11,4,6,3,A,DiffSubj,kapper,jager,-300
8,Nouns,12,1,1,3,A,DiffSubj,slachtoffer,inspecteur,60
8,Nouns,13,2,7,1,A,DiffSubj,monteur,agent,-300
8,Nouns,14,3,3,2,A,DiffSubj,machinist,conducteur,222
8,Nouns,15,4,8,3,A,DiffPred,verpleegster,verpleegster,300
8,Nouns,16,2,3,1,A,DiffPred,hertog,hertog,300
8,Nouns,17,2,6,4,A,DiffPred,kapper,kapper,300
8,Nouns,18,1,3,3,A,DiffSubj,kind,psycholoog,-63
8,Nouns,19,4,6,2,A,DiffSubj,slager,groenteman,54
8,Nouns,20,2,7,4,A,DiffSubj,moordenaar,activist,-129
8,Nouns,21,1,3,3,A,DiffPred,kind,kind,300
8,Nouns,22,4,2,4,A,DiffPred,slaaf,slaaf,300
8,Nouns,23,4,8,1,A,DiffPred,stalker,stalker,300
8,Nouns,24,3,2,4,A,DiffSubj,brandweerman,dirigent,-300
8,Nouns,25,3,6,3,A,DiffPred,acteur,acteur,300
8,Nouns,26,3,2,1,A,DiffSubj,zanger,gitarist,246
8,Nouns,27,3,8,1,A,DiffPred,chirurg,chirurg,300
8,Nouns,28,4,2,1,A,DiffPred,student,student,300
8,Nouns,29,4,8,1,A,DiffSubj,stalker,crimineel,126
8,Nouns,30,2,7,1,A,DiffSubj,agent,monteur,-300
8,Nouns,31,1,1,1,A,DiffSubj,vader,moeder,285
8,Nouns,32,4,7,2,A,DiffPred,monteur,monteur,300
8,Nouns,33,3,2,1,A,DiffSubj,gitarist,zanger,249
8,Nouns,34,2,3,4,A,DiffPred,piraat,piraat,300
8,Nouns,35,2,6,4,A,DiffPred,jager,jager,300
8,Nouns,36,1,3,3,A,DiffSubj,psycholoog,kind,-75
8,Nouns,37,1,7,4,A,DiffPred,gijzelaar,gijzelaar,300
8,Nouns,38,3,8,1,A,DiffPred,huisarts,huisarts,300
8,Nouns,39,2,1,1,A,DiffSubj,meisje,jongen,285
8,Nouns,40,1,6,4,A,DiffSubj,bezoeker,acteur,-198
8,Nouns,41,1,6,4,A,DiffSubj,acteur,bezoeker,-219
8,Nouns,42,4,2,2,A,DiffSubj,student,scholier,231
8,Nouns,43,4,8,1,A,DiffPred,crimineel,crimineel,300
8,Nouns,44,3,7,2,A,DiffPred,goochelaar,goochelaar,300
8,Nouns,45,2,1,1,A,DiffSubj,jongen,meisje,288
8,Nouns,46,2,2,4,A,DiffSubj,slaaf,meester,180
8,Nouns,47,4,7,2,A,DiffPred,agent,agent,300
8,Nouns,48,1,1,2,A,DiffPred,vader,vader,300
8,Nouns,49,1,1,1,A,DiffSubj,moeder,vader,288
8,Nouns,50,1,1,3,A,DiffSubj,inspecteur,slachtoffer,207
8,Nouns,51,4,1,4,A,DiffPred,redacteur,redacteur,300
8,Nouns,52,3,3,2,A,DiffSubj,conducteur,machinist,204
8,Nouns,53,1,6,2,A,DiffSubj,prinses,prins,288
8,Nouns,54,3,2,4,A,DiffSubj,dirigent,brandweerman,-300
8,Nouns,55,2,7,4,A,DiffSubj,activist,moordenaar,-186
8,Nouns,56,4,1,4,A,DiffSubj,schrijver,redacteur,168
8,Nouns,57,1,1,3,A,DiffPred,slachtoffer,slachtoffer,300
8,Nouns,58,4,2,1,A,DiffPred,scholier,scholier,300
8,Nouns,59,1,3,1,A,DiffPred,machinist,machinist,300
8,Nouns,60,2,3,4,A,DiffSubj,piraat,smid,-300
8,Nouns,61,2,6,1,A,DiffPred,groenteman,groenteman,300
8,Nouns,62,3,6,2,A,DiffPred,prins,prins,300
8,Nouns,63,2,8,4,A,DiffSubj,leraar,verpleegster,-300
8,Nouns,64,3,2,3,A,DiffPred,dirigent,dirigent,300
8,Nouns,65,2,6,1,A,DiffPred,slager,slager,300
8,Nouns,66,2,8,4,A,DiffSubj,verpleegster,leraar,-300
8,Nouns,67,3,8,4,A,DiffSubj,dief,minister,-300
8,Nouns,68,3,6,2,A,DiffPred,prinses,prinses,300
8,Nouns,69,3,2,1,A,DiffPred,gitarist,gitarist,300
8,Nouns,70,4,1,4,A,DiffPred,schrijver,schrijver,300
8,Nouns,71,2,2,4,A,DiffSubj,meester,slaaf,132
8,Nouns,72,3,7,2,A,DiffSubj,acrobaat,goochelaar,66
8,Nouns,73,4,3,1,A,Opposite,koning,hertog,216
8,Nouns,74,3,7,2,A,DiffPred,acrobaat,acrobaat,300
8,Nouns,75,3,8,2,A,DiffSubj,chirurg,huisarts,153
8,Nouns,76,4,7,4,A,DiffPred,moordenaar,moordenaar,300
8,Nouns,77,2,3,1,A,DiffPred,koning,koning,300
8,Nouns,78,3,8,4,A,DiffSubj,minister,dief,-300
8,Nouns,79,4,6,2,A,DiffSubj,groenteman,slager,237
8,Nouns,80,3,2,3,A,DiffPred,brandweerman,brandweerman,300
8,Nouns,81,3,8,3,A,DiffPred,dief,dief,300
8,Nouns,82,1,3,1,A,DiffPred,conducteur,conducteur,300
8,Nouns,83,1,7,4,A,DiffPred,orthodontist,orthodontist,300
8,Nouns,84,4,2,4,A,DiffPred,meester,meester,300
8,Nouns,85,3,7,3,A,DiffSubj,orthodontist,gijzelaar,-300
8,Nouns,86,4,8,1,A,DiffSubj,crimineel,stalker,156
8,Nouns,87,1,6,2,A,DiffSubj,prins,prinses,288
8,Nouns,88,1,3,3,A,DiffPred,psycholoog,psycholoog,300
8,Nouns,89,3,7,2,A,DiffSubj,goochelaar,acrobaat,78
8,Nouns,90,4,8,3,A,DiffPred,leraar,leraar,300
8,Nouns,91,1,1,3,A,DiffPred,inspecteur,inspecteur,300
8,Nouns,92,2,1,1,A,DiffPred,meisje,meisje,300
8,Nouns,93,4,7,4,A,DiffPred,activist,activist,300
8,Nouns,94,4,1,4,A,DiffSubj,redacteur,schrijver,201
8,Nouns,95,4,2,2,A,DiffSubj,scholier,student,213
8,Nouns,96,3,8,2,A,DiffSubj,huisarts,chirurg,183
8,Predicates,1,4,6,2,A,DiffSubj,drukke,drukke,300
8,Predicates,2,3,3,4,A,DiffPred,groene,gladde,-300
8,Predicates,3,3,2,4,V,DiffSubj,traint,traint,300
8,Predicates,4,2,3,2,V,DiffPred,besproeit,geeft,-234
8,Predicates,5,4,1,3,V,DiffPred,vangt,gooit,159
8,Predicates,6,3,1,4,V,DiffSubj,valt,valt,300
8,Predicates,7,2,7,4,A,DiffPred,paarse,glinsterende,-264
8,Predicates,8,4,1,1,V,DiffSubj,drinkt,drinkt,300
8,Predicates,9,4,6,4,A,DiffPred,nieuwe,doffe,123
8,Predicates,10,1,3,1,V,DiffSubj,betovert,betovert,300
8,Predicates,11,1,6,2,V,DiffPred,wint,wandelt,-123
8,Predicates,12,4,2,2,A,DiffSubj,trage,trage,300
8,Predicates,13,1,3,1,A,DiffPred,verdrietige,boze,279
8,Predicates,14,1,3,1,A,DiffPred,boze,verdrietige,282
8,Predicates,15,1,7,1,V,DiffSubj,verdedigt,verdedigt,300
8,Predicates,16,2,6,1,A,DiffPred,energieke,vermoeide,267
8,Predicates,17,3,7,4,V,DiffPred,schrijft,vermoordt,-183
8,Predicates,18,3,8,3,A,DiffPred,blije,teleurgestelde,267
8,Predicates,19,1,3,1,V,DiffSubj,hypnotiseert,hypnotiseert,300
8,Predicates,20,2,8,3,V,DiffPred,koopt,krijgt,237
8,Predicates,21,4,6,4,A,DiffPred,doffe,nieuwe,192
8,Predicates,22,2,7,3,V,DiffSubj,controleert,controleert,300
8,Predicates,23,2,1,2,V,DiffPred,bereidt,schildert,120
8,Predicates,24,3,8,3,A,DiffSubj,teleurgestelde,teleurgestelde,300
8,Predicates,25,3,8,1,A,DiffSubj,ruwe,ruwe,300
8,Predicates,26,4,1,4,V,DiffPred,valt aan,danst,-300
8,Predicates,27,4,1,4,V,DiffPred,danst,valt aan,-300
8,Predicates,28,2,7,2,V,DiffPred,kookt,traint,-300
8,Predicates,29,4,7,2,A,DiffSubj,geschikte,geschikte,300
8,Predicates,30,4,3,4,V,DiffSubj,wandelt,wandelt,300
8,Predicates,31,1,8,4,A,DiffSubj,dramatische,dramatische,300
8,Predicates,32,2,3,3,V,DiffSubj,ziet,ziet,300
8,Predicates,33,4,6,1,A,DiffSubj,fantastische,fantastische,300
8,Predicates,34,2,1,1,V,DiffSubj,krijgt,krijgt,300
8,Predicates,35,1,6,4,A,DiffSubj,doffe,doffe,300
8,Predicates,36,4,7,3,A,DiffSubj,glimmende,glimmende,300
8,Predicates,37,3,3,4,A,DiffPred,gladde,groene,-300
8,Predicates,38,1,8,4,V,DiffPred,veroordeelt,typt,-225
8,Predicates,39,4,8,3,A,DiffPred,blauwe,rode,252
8,Predicates,40,2,6,1,A,DiffPred,vermoeide,energieke,255
8,Predicates,41,4,7,1,A,DiffSubj,sombere,sombere,300
8,Predicates,42,3,8,2,A,DiffSubj,dove,dove,300
8,Predicates,43,2,3,3,V,DiffSubj,pakt,pakt,300
8,Predicates,44,3,1,4,A,DiffPred,knappe,dove,-300
8,Predicates,45,1,7,4,V,DiffSubj,wijst af,wijst af,300
8,Predicates,46,1,6,4,V,DiffSubj,brabbelt,brabbelt,300
8,Predicates,47,2,1,3,V,DiffSubj,bidt,bidt,300
8,Predicates,48,2,3,3,V,DiffPred,pakt,ziet,-60
8,Predicates,49,4,6,1,V,DiffSubj,verlaat,verlaat,300
8,Predicates,50,4,6,1,A,DiffSubj,geweldige,geweldige,300
8,Predicates,51,4,3,4,V,DiffSubj,wint,wint,300
8,Predicates,52,2,8,3,V,DiffPred,krijgt,koopt,183
8,Predicates,53,2,3,3,V,DiffPred,ziet,pakt,-54
8,Predicates,54,1,1,2,A,DiffPred,dramatische,enge,-132
8,Predicates,55,3,7,3,A,DiffSubj,sterke,sterke,300
8,Predicates,56,1,7,1,A,DiffPred,depressieve,sombere,183
8,Predicates,57,4,7,1,V,DiffPred,beschermt,verdedigt,252
8,Predicates,58,2,3,3,A,DiffSubj,vermoeide,vermoeide,300
8,Predicates,59,4,3,1,V,DiffPred,hypnotiseert,betovert,198
8,Predicates,60,1,6,2,V,DiffPred,wandelt,wint,-117
8,Predicates,61,3,7,4,V,DiffSubj,schrijft,schrijft,300
8,Predicates,62,2,6,3,V,DiffSubj,luistert,luistert,300
8,Predicates,63,3,7,2,A,DiffSubj,trouwe,trouwe,300
8,Predicates,64,4,1,1,V,DiffSubj,eet,eet,300
8,Predicates,65,4,6,2,A,DiffSubj,oranje,oranje,300
8,Predicates,66,2,2,1,V,DiffPred,controleert,onderzoekt,114
8,Predicates,67,1,2,2,V,DiffPred,wijst af,fluit,-138
8,Predicates,68,4,6,3,A,DiffSubj,verdrietige,verdrietige,300
8,Predicates,69,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,213
8,Predicates,70,1,7,1,V,DiffSubj,beschermt,beschermt,300
8,Predicates,71,3,2,1,A,DiffPred,zwakke,sterke,282
8,Predicates,72,1,3,3,A,DiffPred,fantastische,geweldige,282
8,Predicates,73,1,2,1,V,DiffSubj,verbergt,verbergt,300
8,Predicates,74,4,2,1,A,DiffPred,glimmende,glanzende,168
8,Predicates,75,2,1,1,V,DiffSubj,koopt,koopt,300
8,Predicates,76,3,1,3,V,DiffPred,bidt,helpt,-267
8,Predicates,77,3,8,3,A,DiffSubj,blije,blije,300
8,Predicates,78,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,300
8,Predicates,79,3,8,4,A,DiffSubj,luidruchtige,luidruchtige,300
8,Predicates,80,3,7,4,V,DiffSubj,vermoordt,vermoordt,300
8,Predicates,81,4,8,3,A,DiffPred,rode,blauwe,285
8,Predicates,82,3,7,2,A,DiffPred,trouwe,dankbare,138
8,Predicates,83,4,1,3,V,DiffPred,gooit,vangt,237
8,Predicates,84,2,7,3,V,DiffSubj,onderzoekt,onderzoekt,300
8,Predicates,85,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
8,Predicates,86,4,8,1,V,DiffSubj,gooit,gooit,300
8,Predicates,87,1,8,4,V,DiffPred,typt,veroordeelt,-198
8,Predicates,88,3,8,3,A,DiffPred,teleurgestelde,blije,237
8,Predicates,89,4,3,4,A,DiffPred,oranje,drukke,-300
8,Predicates,90,2,3,1,V,DiffPred,luistert,zingt,168
8,Predicates,91,2,3,4,A,DiffSubj,gladde,gladde,300
8,Predicates,92,3,8,2,V,DiffPred,valt,springt,177
8,Predicates,93,3,7,1,V,DiffPred,ontvangt,verstuurt,258
8,Predicates,94,3,8,2,V,DiffPred,springt,valt,96
8,Predicates,95,1,1,3,A,DiffPred,dappere,heldhaftige,282
8,Predicates,96,3,7,1,A,DiffPred,magere,leuke,-300
8,Predicates,97,4,7,2,A,DiffSubj,matige,matige,300
8,Predicates,98,4,3,1,V,DiffPred,betovert,hypnotiseert,120
8,Predicates,99,2,8,4,A,DiffPred,luidruchtige,bruine,-300
8,Predicates,100,1,2,2,V,DiffPred,fluit,wijst af,-135
8,Predicates,101,4,7,3,A,DiffSubj,glanzende,glanzende,300
8,Predicates,102,1,1,3,A,DiffPred,heldhaftige,dappere,282
8,Predicates,103,1,1,1,A,DiffSubj,rode,rode,300
8,Predicates,104,4,7,2,V,DiffSubj,sterft,sterft,300
8,Predicates,105,3,2,1,A,DiffPred,sterke,zwakke,279
8,Predicates,106,1,1,1,A,DiffSubj,blauwe,blauwe,300
8,Predicates,107,2,3,4,V,DiffPred,zit,bakt,-300
8,Predicates,108,3,7,3,A,DiffSubj,zwakke,zwakke,300
8,Predicates,109,3,8,1,A,DiffPred,ruwe,harde,126
8,Predicates,110,3,1,4,A,DiffPred,dove,knappe,-300
8,Predicates,111,2,1,2,V,DiffPred,schildert,bereidt,-126
8,Predicates,112,4,7,3,V,DiffPred,verstopt,verbergt,138
8,Predicates,113,2,7,4,A,DiffSubj,glinsterende,glinsterende,300
8,Predicates,114,4,7,2,A,DiffPred,matige,geschikte,-141
8,Predicates,115,2,3,3,A,DiffSubj,energieke,energieke,300
8,Predicates,116,3,3,2,A,DiffSubj,jonge,jonge,300
8,Predicates,117,2,3,4,A,DiffSubj,groene,groene,300
8,Predicates,118,3,3,2,V,DiffSubj,besproeit,besproeit,300
8,Predicates,119,2,7,4,A,DiffPred,glinsterende,paarse,-300
8,Predicates,120,1,6,4,V,DiffSubj,citeert,citeert,300
8,Predicates,121,2,6,3,V,DiffSubj,zingt,zingt,300
8,Predicates,122,2,6,4,A,DiffPred,zachte,jonge,45
8,Predicates,123,3,2,4,V,DiffSubj,kookt,kookt,300
8,Predicates,124,4,8,1,A,DiffSubj,heldhaftige,heldhaftige,300
8,Predicates,125,3,8,1,A,DiffSubj,harde,harde,300
8,Predicates,126,1,1,2,A,DiffPred,enge,dramatische,-90
8,Predicates,127,1,8,2,V,DiffSubj,danst,danst,300
8,Predicates,128,3,7,1,V,DiffPred,verstuurt,ontvangt,246
8,Predicates,129,3,8,1,A,DiffPred,harde,ruwe,162
8,Predicates,130,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
8,Predicates,131,4,8,4,V,DiffSubj,veroordeelt,veroordeelt,300
8,Predicates,132,4,7,4,A,DiffPred,trage,roze,-300
8,Predicates,133,3,8,4,V,DiffSubj,bereidt,bereidt,300
8,Predicates,134,3,8,4,A,DiffSubj,bruine,bruine,300
8,Predicates,135,2,7,1,A,DiffSubj,magere,magere,300
8,Predicates,136,4,1,4,A,DiffPred,onbeleefde,botte,162
8,Predicates,137,1,8,4,A,DiffSubj,enge,enge,300
8,Predicates,138,2,7,4,A,DiffSubj,paarse,paarse,300
8,Predicates,139,4,1,4,A,DiffSubj,botte,botte,300
8,Predicates,140,1,7,1,A,DiffPred,sombere,depressieve,165
8,Predicates,141,4,2,1,A,DiffPred,glanzende,glimmende,147
8,Predicates,142,4,6,1,V,DiffPred,verlaat,betreedt,231
8,Predicates,143,4,2,4,V,DiffPred,sterft,fraudeert,-300
8,Predicates,144,2,2,1,V,DiffPred,onderzoekt,controleert,126
8,Predicates,145,3,7,4,V,DiffPred,vermoordt,schrijft,-126
8,Predicates,146,4,3,2,V,DiffPred,citeert,brabbelt,48
8,Predicates,147,3,1,4,V,DiffSubj,springt,springt,300
8,Predicates,148,1,2,1,V,DiffSubj,verstopt,verstopt,300
8,Predicates,149,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,300
8,Predicates,150,1,1,1,V,DiffPred,drinkt,eet,276
8,Predicates,151,4,8,1,A,DiffSubj,dappere,dappere,300
8,Predicates,152,2,7,1,A,DiffSubj,leuke,leuke,300
8,Predicates,153,4,7,1,A,DiffSubj,depressieve,depressieve,300
8,Predicates,154,3,7,2,A,DiffPred,dankbare,trouwe,111
8,Predicates,155,4,3,2,V,DiffPred,brabbelt,citeert,54
8,Predicates,156,1,3,3,A,DiffPred,geweldige,fantastische,177
8,Predicates,157,4,1,4,A,DiffPred,botte,onbeleefde,189
8,Predicates,158,2,6,4,A,DiffPred,jonge,zachte,102
8,Predicates,159,4,3,4,A,DiffPred,drukke,oranje,-300
8,Predicates,160,2,7,2,V,DiffPred,traint,kookt,-300
8,Predicates,161,4,6,1,V,DiffSubj,betreedt,betreedt,300
8,Predicates,162,3,3,2,V,DiffSubj,geeft,geeft,300
8,Predicates,163,3,7,1,A,DiffPred,leuke,magere,-300
8,Predicates,164,2,3,4,V,DiffSubj,zit,zit,300
8,Predicates,165,4,7,4,A,DiffPred,roze,trage,-300
8,Predicates,166,3,7,2,A,DiffSubj,dankbare,dankbare,300
8,Predicates,167,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,126
8,Predicates,168,1,6,4,A,DiffSubj,nieuwe,nieuwe,300
8,Predicates,169,2,3,4,V,DiffSubj,bakt,bakt,300
8,Predicates,170,2,3,4,V,DiffPred,bakt,zit,-300
8,Predicates,171,4,7,3,V,DiffPred,verbergt,verstopt,90
8,Predicates,172,4,7,1,V,DiffPred,verdedigt,beschermt,207
8,Predicates,173,4,6,1,V,DiffPred,betreedt,verlaat,243
8,Predicates,174,1,7,4,V,DiffSubj,fluit,fluit,300
8,Predicates,175,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
8,Predicates,176,4,2,4,V,DiffPred,fraudeert,sterft,-300
8,Predicates,177,4,2,2,A,DiffSubj,roze,roze,300
8,Predicates,178,2,3,2,V,DiffPred,geeft,besproeit,-165
8,Predicates,179,3,1,3,V,DiffPred,helpt,bidt,-246
8,Predicates,180,3,8,2,A,DiffSubj,knappe,knappe,300
8,Predicates,181,2,3,1,V,DiffPred,zingt,luistert,228
8,Predicates,182,4,6,3,A,DiffSubj,boze,boze,300
8,Predicates,183,1,1,1,V,DiffPred,eet,drinkt,285
8,Predicates,184,3,3,2,A,DiffSubj,zachte,zachte,300
8,Predicates,185,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
8,Predicates,186,2,1,3,V,DiffSubj,helpt,helpt,300
8,Predicates,187,4,8,1,V,DiffSubj,vangt,vangt,300
8,Predicates,188,4,7,2,A,DiffPred,geschikte,matige,-147
8,Predicates,189,1,8,2,V,DiffSubj,valt aan,valt aan,300
8,Predicates,190,3,8,4,V,DiffSubj,schildert,schildert,300
8,Predicates,191,4,8,4,V,DiffSubj,typt,typt,300
8,Predicates,192,2,8,4,A,DiffPred,bruine,luidruchtige,-300
9,Nouns,1,3,8,3,A,DiffPred,dief,dief,297
9,Nouns,2,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-261
9,Nouns,3,1,1,2,A,DiffPred,moeder,moeder,300
9,Nouns,4,3,6,2,A,DiffPred,prinses,prinses,300
9,Nouns,5,4,8,3,A,DiffPred,verpleegster,verpleegster,300
9,Nouns,6,3,2,1,A,DiffSubj,gitarist,zanger,75
9,Nouns,7,3,3,2,A,DiffSubj,conducteur,machinist,264
9,Nouns,8,1,6,2,A,DiffSubj,prinses,prins,222
9,Nouns,9,3,7,2,A,DiffSubj,acrobaat,goochelaar,69
9,Nouns,10,2,3,1,A,DiffPred,hertog,hertog,300
9,Nouns,11,3,8,1,A,DiffPred,chirurg,chirurg,300
9,Nouns,12,3,8,4,A,DiffSubj,minister,dief,-252
9,Nouns,13,2,3,4,A,DiffSubj,piraat,smid,-75
9,Nouns,14,4,2,1,A,DiffPred,scholier,scholier,300
9,Nouns,15,2,6,4,A,DiffPred,jager,jager,300
9,Nouns,16,3,2,4,A,DiffSubj,brandweerman,dirigent,-297
9,Nouns,17,4,1,4,A,DiffPred,schrijver,schrijver,297
9,Nouns,18,4,8,1,A,DiffSubj,crimineel,stalker,192
9,Nouns,19,1,1,2,A,DiffPred,vader,vader,300
9,Nouns,20,4,8,3,A,DiffPred,leraar,leraar,300
9,Nouns,21,3,6,3,A,DiffPred,acteur,acteur,300
9,Nouns,22,3,7,2,A,DiffPred,goochelaar,goochelaar,300
9,Nouns,23,3,2,1,A,DiffPred,gitarist,gitarist,300
9,Nouns,24,4,7,4,A,DiffPred,activist,activist,300
9,Nouns,25,2,7,1,A,DiffSubj,agent,monteur,-300
9,Nouns,26,2,1,1,A,DiffPred,meisje,meisje,300
9,Nouns,27,2,3,4,A,DiffSubj,smid,piraat,99
9,Nouns,28,1,1,1,A,DiffSubj,vader,moeder,129
9,Nouns,29,3,2,4,A,DiffSubj,dirigent,brandweerman,-300
9,Nouns,30,4,6,2,A,DiffSubj,slager,groenteman,108
9,Nouns,31,1,1,3,A,DiffSubj,inspecteur,slachtoffer,-93
9,Nouns,32,3,8,2,A,DiffSubj,chirurg,huisarts,69
9,Nouns,33,4,7,4,A,DiffPred,moordenaar,moordenaar,300
9,Nouns,34,2,6,1,A,DiffPred,slager,slager,300
9,Nouns,35,3,6,3,A,DiffPred,bezoeker,bezoeker,300
9,Nouns,36,1,1,3,A,DiffPred,slachtoffer,slachtoffer,300
9,Nouns,37,2,2,4,A,DiffSubj,meester,slaaf,-42
9,Nouns,38,4,2,4,A,DiffPred,slaaf,slaaf,300
9,Nouns,39,3,2,1,A,DiffSubj,zanger,gitarist,63
9,Nouns,40,3,2,1,A,DiffPred,zanger,zanger,300
9,Nouns,41,4,2,1,A,DiffPred,student,student,300
9,Nouns,42,3,2,3,A,DiffPred,brandweerman,brandweerman,300
9,Nouns,43,2,3,1,A,DiffSubj,hertog,koning,75
9,Nouns,44,2,3,4,A,DiffPred,piraat,piraat,300
9,Nouns,45,3,3,2,A,DiffSubj,machinist,conducteur,300
9,Nouns,46,3,7,2,A,DiffSubj,goochelaar,acrobaat,99
9,Nouns,47,2,8,4,A,DiffSubj,verpleegster,leraar,-264
9,Nouns,48,4,1,4,A,DiffSubj,schrijver,redacteur,111
9,Nouns,49,3,6,2,A,DiffPred,prins,prins,300
9,Nouns,50,4,1,4,A,DiffSubj,redacteur,schrijver,75
9,Nouns,51,4,6,2,A,DiffSubj,groenteman,slager,90
9,Nouns,52,3,8,4,A,DiffSubj,dief,minister,-270
9,Nouns,53,2,3,1,A,DiffPred,koning,koning,300
9,Nouns,54,1,3,1,A,DiffPred,conducteur,conducteur,300
9,Nouns,55,2,8,4,A,DiffSubj,leraar,verpleegster,-249
9,Nouns,56,1,3,3,A,DiffPred,kind,kind,300
9,Nouns,57,2,7,4,A,DiffSubj,activist,moordenaar,-75
9,Nouns,58,1,3,3,A,DiffSubj,kind,psycholoog,-261
9,Nouns,59,3,8,1,A,DiffPred,huisarts,huisarts,300
9,Nouns,60,1,1,3,A,DiffSubj,slachtoffer,inspecteur,-108
9,Nouns,61,1,3,3,A,DiffSubj,psycholoog,kind,-219
9,Nouns,62,2,1,1,A,DiffPred,jongen,jongen,300
9,Nouns,63,1,3,3,A,DiffPred,psycholoog,psycholoog,300
9,Nouns,64,4,1,4,A,DiffPred,redacteur,redacteur,300
9,Nouns,65,1,6,4,A,DiffSubj,acteur,bezoeker,-249
9,Nouns,66,2,7,1,A,DiffSubj,monteur,agent,-300
9,Nouns,67,4,7,2,A,DiffPred,agent,agent,300
9,Nouns,68,4,6,3,A,DiffSubj,kapper,jager,-282
9,Nouns,69,4,7,2,A,DiffPred,monteur,monteur,300
9,Nouns,70,2,6,1,A,DiffPred,groenteman,groenteman,300
9,Nouns,71,3,7,2,A,DiffPred,acrobaat,acrobaat,300
9,Nouns,72,4,8,1,A,DiffSubj,stalker,crimineel,228
9,Nouns,73,1,1,1,A,DiffSubj,moeder,vader,192
9,Nouns,74,2,3,4,A,DiffPred,smid,smid,300
9,Nouns,75,4,6,3,A,DiffSubj,jager,kapper,-270
9,Nouns,76,1,6,4,A,DiffSubj,bezoeker,acteur,-276
9,Nouns,77,4,2,4,A,DiffPred,meester,meester,300
9,Nouns,78,4,8,1,A,DiffPred,stalker,stalker,300
9,Nouns,79,4,8,1,A,DiffPred,crimineel,crimineel,300
9,Nouns,80,1,6,2,A,DiffSubj,prins,prinses,192
9,Nouns,81,1,3,1,A,DiffPred,machinist,machinist,300
9,Nouns,82,1,7,4,A,DiffPred,orthodontist,orthodontist,300
9,Nouns,83,3,8,3,A,DiffPred,minister,minister,300
9,Nouns,84,2,6,4,A,DiffPred,kapper,kapper,300
9,Nouns,85,4,3,1,A,Opposite,koning,hertog,171
9,Nouns,86,2,7,4,A,DiffSubj,moordenaar,activist,-99
9,Nouns,87,2,1,1,A,DiffSubj,jongen,meisje,192
9,Nouns,88,1,7,4,A,DiffPred,gijzelaar,gijzelaar,300
9,Nouns,89,4,2,2,A,DiffSubj,scholier,student,183
9,Nouns,90,3,7,3,A,DiffSubj,orthodontist,gijzelaar,-300
9,Nouns,91,2,1,1,A,DiffSubj,meisje,jongen,189
9,Nouns,92,2,2,4,A,DiffSubj,slaaf,meester,36
9,Nouns,93,3,2,3,A,DiffPred,dirigent,dirigent,300
9,Nouns,94,3,8,2,A,DiffSubj,huisarts,chirurg,123
9,Nouns,95,1,1,3,A,DiffPred,inspecteur,inspecteur,300
9,Nouns,96,4,2,2,A,DiffSubj,student,scholier,180
9,Predicates,1,3,7,4,V,DiffPred,vermoordt,schrijft,-300
9,Predicates,2,2,7,4,A,DiffSubj,paarse,paarse,300
9,Predicates,3,4,6,1,V,DiffPred,betreedt,verlaat,93
9,Predicates,4,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,132
9,Predicates,5,4,8,1,V,DiffSubj,vangt,vangt,300
9,Predicates,6,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
9,Predicates,7,2,6,1,A,DiffPred,vermoeide,energieke,-72
